"availability","brandGroupCode","brandImpl","colors","currency","discountPercentage","displayReference","familyName","id","imageUrl","kind","locale","name","oldPrice","position","price","productColor","reference","section","sectionName","subfamilyName","type"
"in_stock","zara","zara","2","USD","30","4344/631","WIND-JACKET","468051908","https://static.zara.net/assets/public/c48d/5f0f/48f44298af6f/1f4559abca46/04344631700-p/04344631700-p.jpg?ts=1759313364780&w={width}","Wear","en_US","FAUX SUEDE STUDDED JACKET","9990","57","69.93","Brown","C04344631700000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","2","USD","40","8491/245","WIND-JACKET","452720115","https://static.zara.net/assets/public/f795/5c40/569c4bdb911d/12b1f345a0a8/08491245800-p/08491245800-p.jpg?ts=1757008751897&w={width}","Wear","en_US","ZW COLLECTION WOOL JACKET WITH ZIP","12900","58","77.40","Black","C08491245800015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","1966/248","WIND-JACKET","471493862","https://static.zara.net/assets/public/0542/e4d1/a89a4bbdb5e3/5bbb45d8d53a/01966248717-p/01966248717-p.jpg?ts=1761569138725&w={width}","Wear","en_US","SUEDE LEATHER BOMBER JACKET ZW COLLECTION LIMITED EDITION","41900","59","251.40","Chocolate","C01966248717000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9287/121","BLAZER","486252891","https://static.zara.net/assets/public/0078/5994/eaa34c159200/22933f774135/09287121093-p/09287121093-p.jpg?ts=1760094486527&w={width}","Wear","en_US","METALLIC THREAD TEXTURED BOMBER JACKET","9990","60","69.93","Black / Ecru","C09287121093000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","6303/243","BLAZER","465580103","https://static.zara.net/assets/public/e303/ec42/fdc640669a97/9787f66db60e/06303243505-p/06303243505-p.jpg?ts=1758883298539&w={width}","Wear","en_US","ZW COLLECTION WOOL BLEND TEXTURED JACKET","12900","61","77.40","Khaki","C06303243505000-I2025","1","WOMAN","W.BLAZER","Product"
"low_on_stock","zara","zara","2","USD","40","8779/654","WAISTCOAT","472441076","https://static.zara.net/assets/public/6e08/d0c4/d55443b48d41/a85ba931124d/08779654706-p/08779654706-p.jpg?ts=1759765034325&w={width}","Wear","en_US","SOFT SHORT SLEEVE JACKET","4990","62","29.94","Mink","C08779654706000-I2025","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","30","8372/295","WIND-JACKET","478960821","https://static.zara.net/assets/public/3088/5bef/0a1744a780da/70dd49f7e733/08372295700-p/08372295700-p.jpg?ts=1761303326345&w={width}","Wear","en_US","DIE-CUT HEM FAUX SUEDE JACKET","6990","63","48.93","Brown","C08372295700015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5601/814","WIND-JACKET","462015867","https://static.zara.net/assets/public/cdc0/1d6d/51384a3fb0e8/fff86b30ed2c/05601814700-p/05601814700-p.jpg?ts=1760514231468&w={width}","Wear","en_US","100% WASHED EFFECT LEATHER JACKET","35900","64","215.40","Brown","C05601814700016-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3588/885","BLAZER","452746690","https://static.zara.net/assets/public/ba38/6a93/1dd44aed99af/b64663c29cee/03588885401-p/03588885401-p.jpg?ts=1754047181080&w={width}","Wear","en_US","CROPPED DOUBLE-BREASTED JACKET","8990","65","62.93","Navy blue","C03588885401015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","8966/978","WIND-JACKET","484221307","https://static.zara.net/assets/public/1a98/1f79/fa204812baef/8e93f0c8287d/08966978405-p/08966978405-p.jpg?ts=1759241014806&w={width}","Wear","en_US","CONTRAST TOPSTITCHING JACKET","6990","66","48.93","Indigo","C08966978405000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3046/417","BLAZER","478291460","https://static.zara.net/assets/public/44a2/0789/f5c84bee9b0e/7f17ffb06edb/03046417802-p/03046417802-p.jpg?ts=1760093543053&w={width}","Wear","en_US","REVERSIBLE FAUX LEATHER PIPING JACKET","7990","67","55.93","Gray","C03046417802015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","6318/024","WIND-JACKET","498849327","https://static.zara.net/assets/public/4709/d5cf/4db9446b8843/e8913af4ca2e/06318024800-015-p/06318024800-015-p.jpg?ts=1763719472701&w={width}","Wear","en_US","FAUX FUR LAPEL BOMBER JACKET","9990","68","69.93","Black","C06318024800015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9530/601","BLAZER","488380821","https://static.zara.net/assets/public/f7b1/8886/f5e04bb09d25/c7f40096e51e/09530601830-p/09530601830-p.jpg?ts=1762358150547&w={width}","Wear","en_US","METALLIC THREAD BOMBER JACKET","9990","69","69.93","Black gold","C09530601830000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","7522/271","COAT","462610515","https://static.zara.net/assets/public/c8d6/2993/3bb049e6975c/e6c5c47e3a09/07522271401-p/07522271401-p.jpg?ts=1758887163487&w={width}","Wear","en_US","WOOL BLEND BOMBER JACKET ZW COLLECTION","12900","70","77.40","Navy blue","C07522271401016-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","3548/245","WIND-JACKET","456207059","https://static.zara.net/assets/public/7bd6/a425/42004922aa8b/68f43e5d5c78/03548245716-1-p/03548245716-1-p.jpg?ts=1756292359356&w={width}","Wear","en_US","ZW COLLECTION SHINY JACKET","12900","71","77.40","Dark brown","C03548245716015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","6840/089","WIND-JACKET","459927161","https://static.zara.net/assets/public/ed21/11e7/17b4484aa428/417ae652cca5/T0609820001-p/T0609820001-p.jpg?ts=1749108345358&w={width}","Wear","en_US","ZIPPERED JACKET KATE MOSS X ZARA","12900","72","77.40","Black","C06840089800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9810/676","BLAZER","493590582","https://static.zara.net/assets/public/c8b1/3c5f/bc2a4dd79177/985ec6eac620/09810676707-p/09810676707-p.jpg?ts=1764325579304&w={width}","Wear","en_US","WRAP BOMBER JACKET","8990","73","62.93","taupe brown","C09810676707000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","3607/271","WIND-JACKET","456212409","https://static.zara.net/assets/public/8c08/59a6/904845a7a29d/d416d66b2112/03607271700-p/03607271700-p.jpg?ts=1758282337384&w={width}","Wear","en_US","CORDUROY COLLAR JACKET","9990","74","59.94","Brown","C03607271700000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","2949/228","WIND-JACKET","478965694","https://static.zara.net/assets/public/50b0/a2b1/d24449aeb464/cbbeecb9e3aa/02949228700-p/02949228700-p.jpg?ts=1760522146389&w={width}","Wear","en_US","ELASTIC HEM HOODIE JACKET","7990","75","55.93","Brown","C02949228700015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","5063/888","CARDIGAN","480209018","https://static.zara.net/assets/public/1b80/3f18/fd4c448a8b56/bd15fc349f2a/05063888450-a1/05063888450-a1.jpg?ts=1761131994953&w={width}","Wear","en_US","CONTRAST COLLAR CORDUROY JACKET","6990","76","48.93","Beige","C05063888450000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","40","4341/777","WIND-JACKET","477854778","https://static.zara.net/assets/public/ee41/d7de/fcf14a49b40a/8fa4fdafef73/04341777614-p/04341777614-p.jpg?ts=1760628699831&w={width}","Wear","en_US","100% SUEDE LEATHER JACKET","26900","77","161.40","Burnt orange","C04341777614000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","3918/240","WIND-JACKET","465256628","https://static.zara.net/assets/public/c172/0d6b/20cc4e01b81a/0c939614b627/03918240515-p/03918240515-p.jpg?ts=1759752540835&w={width}","Wear","en_US","ZW COLLECTION FAUX FUR COLLAR BOMBER JACKET","11900","78","71.40","Olive green","C03918240515000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","6318/240","WIND-JACKET","459158566","https://static.zara.net/assets/public/642a/2aef/1c0e46e8b591/fb866ae0f67b/06318240704-p/06318240704-p.jpg?ts=1755868370067&w={width}","Wear","en_US","FAUX SUEDE HOODED BOMBER JACKET","7990","79","55.93","taupe brown","C06318240704000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","8372/292","WIND-JACKET","459925757","https://static.zara.net/assets/public/edb3/0148/ac2a4233ac8d/05334da0217e/08372292505-p/08372292505-p.jpg?ts=1755863362304&w={width}","Wear","en_US","EMBROIDERED FAUX SUEDE BOMBER JACKET","9990","80","69.93","Khaki","C08372292505000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8091/427","WIND-JACKET","456848675","https://static.zara.net/assets/public/fbd2/613e/bb7248598ce3/21c5f2c05241/08091427717-000-p/08091427717-000-p.jpg?ts=1753809439544&w={width}","Wear","en_US","PLEATED JACKET WITH TABS ZW COLLECTION","14900","81","89.40","Chocolate","C08091427717000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5039/481","SWEATSHIRT","483540728","https://static.zara.net/assets/public/87f9/1397/f267415d8821/b3782e6c2d62/05039481922-p/05039481922-p.jpg?ts=1758879364185&w={width}","Wear","en_US","ZIPPERED JACKET","4990","82","29.94","Dark gray","C05039481922000-I2025","1","WOMAN","C. FANTASY SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","30","1478/390","BLAZER","463653316","https://static.zara.net/assets/public/c28d/5322/f4cc41518b73/4f8ce48b1876/01478390700-p/01478390700-p.jpg?ts=1757507627101&w={width}","Wear","en_US","CONTRAST STITCHING SHORT JACKET","7990","83","55.93","Brown","C01478390700000-I2025","1","WOMAN","B.BLAZER","Product"
"low_on_stock","zara","zara","1","USD","58","4387/250","WIND-JACKET","463006716","https://static.zara.net/assets/public/7b0b/5b0e/062c41199d90/440831d619d7/04387250405-p/04387250405-p.jpg?ts=1757427465166&w={width}","Wear","en_US","HOODED BOMBER JACKET","5990","84","25.15","Indigo","C04387250405015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","6840/278","WIND-JACKET","480479787","https://static.zara.net/assets/public/8945/4df1/ee264e338915/04ae0b7cea9e/06840278800-p/06840278800-p.jpg?ts=1758125813177&w={width}","Wear","en_US","ZW COLLECTION FITTED DENIM JACKET","9990","85","59.94","Black","C06840278800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","8372/283","WIND-JACKET","461070984","https://static.zara.net/assets/public/ddb8/4f6f/b5e04d0fa028/d3a0e1eda4d5/08372283704-p/08372283704-p.jpg?ts=1756471197380&w={width}","Wear","en_US","HOODED MULTI-POCKET JACKET","9990","86","69.93","taupe brown","C08372283704000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","4745/223","WIND-JACKET","473191952","https://static.zara.net/assets/public/c9d1/4c38/b704486bbf46/cee78b170906/04745223716-p/04745223716-p.jpg?ts=1760432430606&w={width}","Wear","en_US","VELVET HOODIE JACKET","4990","87","34.93","Dark brown","C04745223716000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","8372/246","WIND-JACKET","458071149","https://static.zara.net/assets/public/c84b/d752/f05b44729cc0/2dc4c316d8c1/08372246712-p/08372246712-p.jpg?ts=1758884198605&w={width}","Wear","en_US","PUFFY BOMBER JACKET","5990","88","41.93","Ecru","C08372246712017-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5854/810","WIND-JACKET","457448904","https://static.zara.net/assets/public/07fa/08a1/fe254e2b8519/384f4f0c1a63/05854810545-p/05854810545-p.jpg?ts=1756106985179&w={width}","Wear","en_US","MAXI POCKET JACKET","9990","89","59.94","Olive Green","C05854810545015-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","4344/631","WIND-JACKET","468051908","https://static.zara.net/assets/public/847a/1f20/f67a492ea380/6a5d2eb74227/04344631800-p/04344631800-p.jpg?ts=1759313370196&w={width}","Wear","en_US","FAUX SUEDE STUDDED JACKET","9990","90","69.93","Black","C04344631800000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","40","4470/271","WIND-JACKET","462246291","https://static.zara.net/assets/public/1f53/cc3d/113e4e0498f2/0dd6df155e13/04470271703-p/04470271703-p.jpg?ts=1760023598211&w={width}","Wear","en_US","WAXED CAPE JACKET","11900","91","71.40","Ocher","C04470271703001-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","3305/240","WIND-JACKET","457833530","https://static.zara.net/assets/public/fee4/e25b/72be4b38a09f/b8a780c52b45/03305240800-p/03305240800-p.jpg?ts=1757081013009&w={width}","Wear","en_US","ZW COLLECTION FLUID BOMBER JACKET","11900","92","71.40","Black","C03305240800001-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","1966/251","WIND-JACKET","471889195","https://static.zara.net/assets/public/6ec3/8de5/2c004e8085c8/9ea4b6a28163/01966251725-p/01966251725-p.jpg?ts=1761585164465&w={width}","Wear","en_US","100% SUEDE LEATHER JACKET ZW COLLECTION LIMITED EDITION","45900","93","275.40","Butter","C01966251725000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","4387/352","BLAZER","477247836","https://static.zara.net/assets/public/79e3/1ab0/bcc14b3789dc/2c2eb126f6f7/04387352800-p/04387352800-p.jpg?ts=1761143518353&w={width}","Wear","en_US","FAUX LEATHER BELTED JACKET","8990","94","62.93","Black","C04387352800000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","2","USD","40","2814/404","BLAZER","453744763","https://static.zara.net/assets/public/0430/e55f/87874edea4ef/5775b4109c0f/02814404523-p/02814404523-p.jpg?ts=1753958797869&w={width}","Wear","en_US","PUFFED BOMBER JACKET ZW COLLECTION","12900","95","77.40","Khaki marl","C02814404523002-I2025","1","WOMAN","W.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","5320/822","WIND-JACKET","459127822","https://static.zara.net/assets/public/b416/d987/296e4e4e989b/9cfabd6adf57/05320822418-p/05320822418-p.jpg?ts=1752832169705&w={width}","Wear","en_US","SWEATSHIRT JACKET","4990","96","29.94","Blue marl","C05320822418001-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5252/277","WIND-JACKET","463335243","https://static.zara.net/assets/public/aaad/9354/afc74089993b/e8ea350ebfd9/05252277400-p/05252277400-p.jpg?ts=1757491181695&w={width}","Wear","en_US","TRF DENIM JACKET","7990","97","47.94","Blue","C05252277400015-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","8779/654","WAISTCOAT","472441076","https://static.zara.net/assets/public/b91c/7aab/f2d143128491/e8d6351d6ede/08779654802-p/08779654802-p.jpg?ts=1759765040743&w={width}","Wear","en_US","SOFT SHORT SLEEVE JACKET","4990","98","29.94","Gray","C08779654802000-I2025","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","40","2183/245","WIND-JACKET","467680063","https://static.zara.net/assets/public/18b2/a429/c8b444fc95d0/af1ceb8b94e8/02183245832-1-p/02183245832-1-p.jpg?ts=1753193685690&w={width}","Wear","en_US","ZW COLLECTION FLOWY BOMBER JACKET","11900","99","71.40","Taupe gray","C02183245832001-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","6318/237","WIND-JACKET","457759541","https://static.zara.net/assets/public/ade4/4e4e/402e4e839e11/e8252af15b69/04387251405-p/04387251405-p.jpg?ts=1756313132193&w={width}","Wear","en_US","FAUX SUEDE BOMBER JACKET","9990","100","69.93","Mustard","C06318237305001-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4369/254","WIND-JACKET","463719207","https://static.zara.net/assets/public/fd69/5085/7dc04d14ae57/391e8caa854a/04369254401-p/04369254401-p.jpg?ts=1756987517944&w={width}","Wear","en_US","ZW COLLECTION CONTRAST COLLAR JACKET","12900","101","77.40","Navy blue","C04369254401000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","58","3046/284","WIND-JACKET","461096092","https://static.zara.net/assets/public/760d/05ce/dbe44428b7a5/05a156286e88/03046284505-p/03046284505-p.jpg?ts=1756468751964&w={width}","Wear","en_US","FAUX SUEDE BIKER JACKET","9990","102","41.95","Khaki","C03046284505000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","58","6318/256","WIND-JACKET","462153886","https://static.zara.net/assets/public/2e25/13cf/a2ed40ec9cb7/f344a9cc4399/06318256712-p/06318256712-p.jpg?ts=1756917154277&w={width}","Wear","en_US","FAUX SUEDE BOMBER JACKET","9990","103","41.95","Ecru","C06318256712000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","4192/161","CARDIGAN","470327692","https://static.zara.net/assets/public/c05f/f603/9d5c4361b09d/761165063227/03322241700-p/03322241700-p.jpg?ts=1761842055517&w={width}","Wear","en_US","100% BOUCLÉ WOOL BOMBER JACKET","11900","104","83.30","Chocolate","C04192161717015-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","1608/350","BLAZER","462991661","https://static.zara.net/assets/public/b2b5/c92c/06af49609a61/4ccdf052d57a/01608350716-p/01608350716-p.jpg?ts=1756917135609&w={width}","Wear","en_US","SAFARI JACKET WITH DRAWSTRING","6990","105","48.93","Dark brown","C01608350716000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","9076/217","BLAZER","483036715","https://static.zara.net/assets/public/abb5/33e7/65374e4cbc42/74d9113df97d/09076217099-p/09076217099-p.jpg?ts=1759934199035&w={width}","Wear","en_US","ANIMAL PRINT JACKET","8990","106","62.93","Black / Brown","C09076217099000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","8491/840","WIND-JACKET","484882531","https://static.zara.net/assets/public/c17e/094f/d8a24462bde3/bcdf50d15f56/08491840800-p/08491840800-p.jpg?ts=1762856917751&w={width}","Wear","en_US","WOOL BLEND JACKET ZW COLLECTION","12900","107","77.40","Black","C08491840800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","2488/206","TOPS AND OTHERS","455927948","https://static.zara.net/assets/public/8f8c/39e1/669546e290f7/c94c5e6a7c9b/02488206800-p/02488206800-p.jpg?ts=1762273776311&w={width}","Wear","en_US","EMBROIDERED VELVET PADDED JACKET","19900","108","119.40","Black","C02488206800000-I2025","1","WOMAN","Acce Cloth Hung","Product"
"in_stock","zara","zara","1","USD","40","8307/248","WIND-JACKET","481828575","https://static.zara.net/assets/public/97f1/3b9e/bce946b19fc8/887c7fee71ab/08307248428-p/08307248428-p.jpg?ts=1758723066955&w={width}","Wear","en_US","ZW COLLECTION CROPPED DENIM JACKET","7990","109","47.94","Faded blue","C08307248428000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5320/721","WIND-JACKET","463466973","https://static.zara.net/assets/public/96c7/8e84/053d441a8de1/7696bef6549e/05320721401-p/05320721401-p.jpg?ts=1758618008013&w={width}","Wear","en_US","WAXED CORDUROY COLLAR JACKET","12900","110","77.40","Navy blue","C05320721401000-I2025","1","WOMAN","T.LONG-OUTWEAR","Product"
